Channel Title,Channel Username,ID,Message,Date,Media Path,Sender ID,Views,Forwards,Reply To Message ID,Reactions,Reply Count
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,789,"t.me/modernshoppingcenter
   የተለያዩ ነገሮችን መጠበቂያ ፕላስተር
ለምንጣፍ፣ለግድግዳላይ ፍሬሞች ወዘተ
አንዱ ጥቅል 2 ሜትር የሚረዝም
3ሜትሩ=350ብር
 5ሜትሩ=500ብር
ቪዲዯዉን ለማየት ከላይ ያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከቴሌዉ በተቃራኒ ከአዲስቤቲካፌ ወደዉስጥ 5ሜትር ገባ እንዳሉ
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-25 07:59:03+00:00,photos\@modernshoppingcenter_789.jpg,-1001649695480,12437,19,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526E69D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526E7990>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,787,"t.me/modernshoppingcenter
   ኳሊቲ መወልወያ
በራሱ የሚጨምቅ

  1450ብር
ቪዲዯዉን ለማየት ከላይ ያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከቴሌዉ በተቃራኒ ከአዲስቤቲካፌ ወደዉስጥ 5ሜትር ገባ እንዳሉ
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-23 17:39:32+00:00,photos\@modernshoppingcenter_787.jpg,-1001649695480,13097,14,,[<telethon.tl.types.ReactionCount object at 0x0000021F526E4790>],0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,785,"t.me/modernshoppingcenter
   የዉሀ ማጠጫ ሆዝ
ዉሀ መርጫዉ የማይዝግ የማይሰበር

   15ሜትሩ=1400ብር
    30ሜትሩ=1700ብር
    45ሜትሩ=2100ብር
ቪዲዯዉን ለማየት ከላይ ያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከቴሌዉ በተቃራኒ ከአዲስቤቲካፌ ወደዉስጥ 5ሜትር ገባ እንዳሉ
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-23 06:14:02+00:00,photos\@modernshoppingcenter_785.jpg,-1001649695480,13173,6,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526E71D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526E4690>, <telethon.tl.types.ReactionCount object at 0x0000021F526E7810>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,781,"t.me/modernshoppingcenter
   Food warmer 
100%ኦርጂናል የጀርመን ምርት
ከፍተኛ ሙቀትን መቋቋም ስለሚችል እሳት ላይ መጣድ የሚችል፣ማይክሮቭን ዉስጥ መግባት የሚችል
3 ሊትር የመያዝ አቅም ያለዉ
ከስር 2 የሻማ ማብሪያ ቦታ ያለዉ
ክዳኑ ከንፁህ አሉምኒየም የተሰራ
ለገበታዏ ተጨማሪ ግርማሞገስ
   በ5700ብርብቻ
ቪዲዯዉን ለማየት ከላይ ያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከቴሌዉ በተቃራኒ ከአዲስቤቲካፌ ወደዉስጥ 5ሜትር ገባ እንዳሉ
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-23 06:05:51+00:00,photos\@modernshoppingcenter_781.jpg,-1001649695480,12094,3,,[<telethon.tl.types.ReactionCount object at 0x0000021F526E45D0>],0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,775,"t.me/modernshoppingcenter
የፓርቲሽን መጥበሻ
የማይዝ ፣የማያሳርር፣የማይመነችክ
መጠኑ ተለቅ ያለ
2950ብር
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-23 05:52:30+00:00,photos\@modernshoppingcenter_775.jpg,-1001649695480,11605,11,,[<telethon.tl.types.ReactionCount object at 0x0000021F526E1410>],0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,773,"t.me/modernshoppingcenter
   ስኬትቦርድ
ለታዳጊወዏችና ለአዋቂወዏች የሚሆን
   በ2900ብርብቻ
ቪዲዯዉን ለማየት ከላይ ያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከቴሌዉ በተቃራኒ ከአዲስቤቲካፌ ወደዉስጥ 5ሜትር ገባ እንዳሉ
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-23 05:46:57+00:00,photos\@modernshoppingcenter_773.jpg,-1001649695480,11638,7,,[<telethon.tl.types.ReactionCount object at 0x0000021F526E1B50>],0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,770,"t.me/modernshoppingcenter
   የማፍልና የፓንኬክ መስሪያ
ጠንካራና የማይዝ
   በ2300ብርብቻ
ቪዲዯዉን ለማየት ከላይ ያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከቴሌዉ በተቃራኒ ከአዲስቤቲካፌ ወደዉስጥ 5ሜትር ገባ እንዳሉ
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-23 05:43:39+00:00,photos\@modernshoppingcenter_770.jpg,-1001649695480,11603,17,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526E0F10>, <telethon.tl.types.ReactionCount object at 0x0000021F526E3510>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,769,"t.me/modernshoppingcenter
100%ኦርጂናል የህንድ ምርት የአስቤዛ መያዣ
ከንፁህ ማቴሪያል የተሰራ
9የተለያየመጠን ያላቸዉ
ለእያንዳንዱ መቆንጠሪያ የተካተተለት
በተለያየ የከለር አማራጭ የቀረበ
1950ብር
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-22 13:25:14+00:00,photos\@modernshoppingcenter_769.jpg,-1001649695480,12398,31,,[<telethon.tl.types.ReactionCount object at 0x0000021F526E3050>],0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,768,"t.me/modernshoppingcenter
   ለህፃናት ታስቦ የተዘጋጀ የፀጉር ማለስለሻናማድረቂያ
የሙቀቱ መጠን ለህፃናቱ በሚመጥን ሁኔታ የተዘጋጀ
2ቱንም
   በ1850ብርብቻ
ቪዲዯዉን ለማየት ከላይ ያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከቴሌዉ በተቃራኒ ከአዲስቤቲካፌ ወደዉስጥ 5ሜትር ገባ እንዳሉ
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-22 11:41:58+00:00,photos\@modernshoppingcenter_768.jpg,-1001649695480,11860,5,,[<telethon.tl.types.ReactionCount object at 0x0000021F526E3190>],0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,765,"t.me/modernshopeng

 water proof tape 
 ወተር ፕሩፍ ፕላስተር
 ከፍተኛ የማጣበቅ አቅም ያለዉ
 ለፕላስቲክምለብረትነክ እቃወዏችም የሚሆን
 ከፍተኛ ሙቀት መቋቋም የሚችል እስከ 120°C
 ዝቅተኛ ቅዝቃዜን የሚቋቋም እስከ -15°C
 አንዱ ጥቅል 5ሜትር የሚረዝም ሲሆን ስፋቱ 0.05cm የሆነ
 ለአጠቃቀም ቀላል

         በ
     850



አድራሻ=ቁጥር 1 = ጉርድሾላ ከቴሌዉ በተቃራኒ ከአዲስቤቲካፌ ወደዉስጥ 5ሜትር ገባ እንዳሉ
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-22 11:07:45+00:00,photos\@modernshoppingcenter_765.jpg,-1001649695480,11518,14,,[<telethon.tl.types.ReactionCount object at 0x0000021F526E1810>],0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,763,"t.me/modernshoppingcenter
ኳሊቲ የቡና መፍጫ
በአነስተኛ የኤሌትሪክ ሀይል የሚሰራ
ጠንካራና ማራኪ ዉበት የተላበሰ
1500ብር
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-22 10:14:37+00:00,photos\@modernshoppingcenter_763.jpg,-1001649695480,11520,5,,[<telethon.tl.types.ReactionCount object at 0x0000021F526E0ED0>],0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,760,"t.me/modernshoppingcenter
የተለያዩ የአትክልት አይነቶችን በተለያየ ቅርፅ ያወጣል።
የሚፈጩትን ይፈጫል
ለአያያዝና ለአጠቃቀም ምቹ እቃ
በቀላሉ በእጅ ብቻ የሚሰራ

1700ብር
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-22 10:12:15+00:00,photos\@modernshoppingcenter_760.jpg,-1001649695480,11299,12,,[<telethon.tl.types.ReactionCount object at 0x0000021F5267D9D0>],0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,759,"t.me/modernshoppingcenter
የተለያዩ ፈሳሽ መጠጦች ማቅረቢያ ከነ መጠጫዉ
ጠንካራና ማራኪ ዉበት የተላበሰ
2900ብር
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-22 04:29:43+00:00,photos\@modernshoppingcenter_759.jpg,-1001649695480,11606,14,,"[<telethon.tl.types.ReactionCount object at 0x0000021F5267FFD0>, <telethon.tl.types.ReactionCount object at 0x0000021F5267EA50>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,758,"እጅግ በጣም ኳሊቲ ተደራራቢ የወጥ ማቅረቢያ
3የተለያየ መጠን ያላቸዉ
እሳት ላይ መጣድ ፣ወይም ማይክሮዌቭ ዉስጥ መግባት የሚችሉ
ከስር የሻማ ማብሪያ የተካተተለት
9500ብር
t.me/modernshoppingcenter
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-21 19:23:32+00:00,photos\@modernshoppingcenter_758.jpg,-1001649695480,11655,9,,[<telethon.tl.types.ReactionCount object at 0x0000021F5267DC50>],0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,757,"t.me/modernshoppingcenter
ኳሊቲ የስኳር ማቅረቢያናየቅመማቅመም መቀነሻ
ጠንካራና ማራኪ ዉበት የተላበሰ
2500ብር
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-21 19:16:13+00:00,photos\@modernshoppingcenter_757.jpg,-1001649695480,11337,6,,[<telethon.tl.types.ReactionCount object at 0x0000021F5267E410>],0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,756,"t.me/modernshoppingcenter
የመስተዋት በራድ
እሳት ላይ መጣድ የሚችል
ትልቁ=1.8ሊትር=1200ብር
ትንሹ=1.2ሊትር=1000ብር
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-21 19:13:15+00:00,photos\@modernshoppingcenter_756.jpg,-1001649695480,11228,21,,[<telethon.tl.types.ReactionCount object at 0x0000021F5267E5D0>],0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,755,"t.me/modernshoppingcenter
ኳሊቲናማራኪ በራድ
ዉስጡ መጥለያ የተገጠመለት
ትልቁ=1500ብር
ትንሹ=1209ብር
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-21 19:08:37+00:00,photos\@modernshoppingcenter_755.jpg,-1001649695480,11104,6,,[<telethon.tl.types.ReactionCount object at 0x0000021F5267E790>],0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,751,"t.me/modernshoppingcenter
የምግብ ጠረጴዛ ጣልጣል
በክብ፣በ4መአዘንእንዲሁም በጥበብ ዲዛይንና በተለያየ ከለር የቀረበ
አንዱ እሽግ 6ፍሬ ይይዛል
1000ብር
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-21 19:05:09+00:00,photos\@modernshoppingcenter_751.jpg,-1001649695480,11260,13,,[<telethon.tl.types.ReactionCount object at 0x0000021F5267FC50>],0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,750,"t.me/modernshoppingcenter
እጅግ በጣም ኳሊቲ የወተት/የሻይ ሴት
6መጠጫ ብርጭቆ፣1ትልቅ የሸክላ ማንቆርቆሪያ፣1የሸክላ ሰርቢስ
ሁሉንም በ

3300ብር
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-21 13:44:07+00:00,photos\@modernshoppingcenter_750.jpg,-1001649695480,11482,8,,[<telethon.tl.types.ReactionCount object at 0x0000021F52682C90>],0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,747,"t.me/modernshoppingcenter
9 የተለያዩ አገልግሎት የሚሰጡተጣጣፊ ኪችን ሴት
እንደመክተፊያነት ያገለግላል፣እንደጎድጔዳሳሀን ሆኖ ያገለግላል
የተለያዩ ቅርፅ ማዉጫወዏች ያሉት፣2ቢላዋ የተካተተለት

ለአጠቃቀም በጣም ቀላል
1900ብር
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-19 05:22:23+00:00,photos\@modernshoppingcenter_747.jpg,-1001649695480,11414,12,,"[<telethon.tl.types.ReactionCount object at 0x0000021F52682C10>, <telethon.tl.types.ReactionCount object at 0x0000021F52683F10>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,744,"t.me/modernshoppingcenter
100%ኦርጂናል የሳንፎርድ ምርት የዉሀ ማሞቂያ
4.2ሊትር የመያዝ አቅም ስላለው ብዙ ዉሀ በአንድ ግዜ ያፈላል
የማይዝግ(ስቴንለስእስቲል)፣ቢወድቅ የማይሰበር
     ሀይልቆጣቢ
     ለአጠቃቀም በጣም ቀላል
3800ብር
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-19 04:55:49+00:00,photos\@modernshoppingcenter_744.jpg,-1001649695480,10789,9,,[<telethon.tl.types.ReactionCount object at 0x0000021F52683990>],0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,741,"t.me/modernshoppingcenter
ከላይናከታች ማብሰያ ያለዉ ግሪል
ለስጋ፣ለዶሮ፣ለአሳ፣ለባርቤኪዮ ወዘተ መሥሪያ
ሀይልቆጣቢ
ለአጠቃቀም በጣም ቀላል
3700ብር
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-19 04:21:24+00:00,photos\@modernshoppingcenter_741.jpg,-1001649695480,11123,17,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526825D0>, <telethon.tl.types.ReactionCount object at 0x0000021F52682450>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,740,"t.me/modernshoppingcenter
ባለ 3 ፉድ ዋርመር
ከስር የሻማ ማስቀመጫ ያለዉ
6000ብር
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-16 08:09:55+00:00,photos\@modernshoppingcenter_740.jpg,-1001649695480,12927,21,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526BAF90>, <telethon.tl.types.ReactionCount object at 0x0000021F526B9C90>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,737,"t.me/modernshoppingcenter
በቻርጅ የሚሰራ ከጃር ላይ ዉሀ መሳቢያ
550ብር
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-15 15:04:57+00:00,photos\@modernshoppingcenter_737.jpg,-1001649695480,12543,15,,[<telethon.tl.types.ReactionCount object at 0x0000021F526B99D0>],0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,732,"t.me/modernshoppingcenter
ኪችን ሰቲከር
0.6*3ሜትር ሳይዝ=
550ብር
0.6*5ሜትር=700ብር
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-15 13:32:03+00:00,photos\@modernshoppingcenter_732.jpg,-1001649695480,11601,18,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526F5990>, <telethon.tl.types.ReactionCount object at 0x0000021F526F41D0>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,731,"t.me/modernshoppingcenter
ኳሊቲናጠንካራ የምሳ እቃ
ከጠንካራ ማቴሪያል የተሰራ
750ብር
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-15 12:03:25+00:00,photos\@modernshoppingcenter_731.jpg,-1001649695480,11788,5,,[<telethon.tl.types.ReactionCount object at 0x0000021F526F4690>],0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,730,"t.me/modernshoppingcenter
ባለ 3ተካፋች የሸራ የልብስ ቁምሳጥን
ከጠንካራ ማቴሪያል የተሰራ
3950ብር
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-15 11:47:56+00:00,photos\@modernshoppingcenter_730.jpg,-1001649695480,11538,12,,"[<telethon.tl.types.ReactionCount object at 0x0000021F526F7110>, <telethon.tl.types.ReactionCount object at 0x0000021F526F7FD0>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,729,"t.me/modernshoppingcenter
ባለ 2ተካፋች የሸራ የልብስ ቁምሳጥን
ከጠንካራ ማቴሪያል የተሰራ
3500ብር
ዋጋቸዉንናቪዲዮዉን ለማየት ከላይያለዉን የቴሌግራም ቻናል ይመልከቱ።


አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ አለፍ እንዳሉ ሆሊሲቲሴንተርላይ እንደገቡ በስተግራ በኩል ባለዉ ደረጃ እንደወጡ M06 
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን።",2022-10-15 11:46:57+00:00,photos\@modernshoppingcenter_729.jpg,-1001649695480,11363,9,,[<telethon.tl.types.ReactionCount object at 0x0000021F526F4750>],0
