Channel Title,Channel Username,ID,Message,Date,Media Path,Sender ID,Views,Forwards,Reply To Message ID,Reactions,Reply Count
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4142,,2024-07-26 05:42:44+00:00,,-1001649695480,22311,27,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4141,,2024-07-26 05:42:44+00:00,photos\@modernshoppingcenter_4141.jpg,-1001649695480,23127,25,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4140,"ቴሌግራም👉t.me/modernshoppingcenter
     ""በአዲስ ነገረ ሁሌም ቀዳሚዏች ነን""

✅ fraying basket
✅ የተለያዩ ነገሮችን በቀላሉ ለማብሰል 
✅ ተጣጣፊ ስለሆነ ለመጠቀምም ለማስቀመጥም አመቺ
✅ ከጠንካራ ማቴሪያል የተሰራ
✅ ለአጠቃቀም ቀላል 

           በ👇
       💸500birr

🤳0924743736
🤳0974978584 

በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 👇
                     0956415152 

የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 

t.me/modernshopping1
t.me/modernshopping2 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          ""በሞደርን እቃወዏች ሂወትዎን
                   ሞደርናይዝ ያድርጉ """,2024-07-26 05:42:44+00:00,photos\@modernshoppingcenter_4140.jpg,-1001649695480,21394,36,None,"[<telethon.tl.types.ReactionCount object at 0x0000021F526DAC90>, <telethon.tl.types.ReactionCount object at 0x0000021F526DACD0>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4139,,2024-07-25 14:26:23+00:00,photos\@modernshoppingcenter_4139.jpg,-1001649695480,23378,11,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4138,,2024-07-25 14:26:23+00:00,,-1001649695480,24000,9,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4137,"ቴሌግራም👉t.me/modernshoppingcenter
     ""በአዲስ ነገር ሁሌም ቀዳሚዎች ነን"" 

              
⭐የፓንኬክ ሊጥ መግፊያ
⭐️በቀላሉ ፓንኬክ ለመስራት ተመራጭ
⭐የራሱ መግፊያ ያለዉ
⭐️ለማፅዳት ቀላል
⭐️ቢወድቅ የማይሰበር
⭐️ለአጠቃቀም ቀላል

                    በ👇
                  500ብር
                   
📞0924743736
📞0974978584 

በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን።           👇
                     0956415152 

የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 

📱 t.me/modernshopping1
📱 t.me/modernshopping2 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1️⃣ = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2️⃣ = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          👍በሞደርን እቃወዏች ሂወትዎን
                   ሞደርናይዝ ያድርጉ 👍",2024-07-25 14:26:22+00:00,photos\@modernshoppingcenter_4137.jpg,-1001649695480,21941,11,None,"[<telethon.tl.types.ReactionCount object at 0x0000021F526E5750>, <telethon.tl.types.ReactionCount object at 0x0000021F526E6CD0>, <telethon.tl.types.ReactionCount object at 0x0000021F526E60D0>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4136,,2024-07-25 09:15:39+00:00,photos\@modernshoppingcenter_4136.jpg,-1001649695480,23152,21,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4135,,2024-07-25 09:15:39+00:00,photos\@modernshoppingcenter_4135.jpg,-1001649695480,24335,19,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4134,,2024-07-25 09:15:39+00:00,photos\@modernshoppingcenter_4134.jpg,-1001649695480,23339,19,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4133,,2024-07-25 09:15:39+00:00,photos\@modernshoppingcenter_4133.jpg,-1001649695480,22145,19,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4132,"ቴሌግራም👉t.me/modernshoppingcenter
     ""በአዲስ ነገረ ሁሌም ቀዳሚዏች ነን"" 

✅ silicone cleaning brush
✅ ለሴራሚክ ቤቶች እና ለመስታወት ለማፅዳት የሚሆን 
✅ 55cm ስፋት እና 1.5ሜትር ቁመት ያለው 
✅ ጠንካራ እና ረጅም ጊዜ የሚያገለግሉ 
✅ ለአጠቃቀም ቀላል 

          በ👇
      💸1100💸 

🤳0924743736
🤳0974978584 

በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 👇
                     0956415152 

የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 

t.me/modernshopping1
t.me/modernshopping2 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          ""በሞደርን እቃወዏች ሂወትዎን
                   ሞደርናይዝ ያድርጉ """,2024-07-25 09:15:39+00:00,photos\@modernshoppingcenter_4132.jpg,-1001649695480,22067,21,None,"[<telethon.tl.types.ReactionCount object at 0x0000021F526E56D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526E5710>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4131,,2024-07-24 16:31:29+00:00,,-1001649695480,23876,48,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4130,,2024-07-24 16:31:29+00:00,photos\@modernshoppingcenter_4130.jpg,-1001649695480,24540,46,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4129,,2024-07-24 16:31:29+00:00,photos\@modernshoppingcenter_4129.jpg,-1001649695480,23865,51,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4128,,2024-07-24 16:31:29+00:00,photos\@modernshoppingcenter_4128.jpg,-1001649695480,22763,50,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4127,"ቴሌግራም👉t.me/modernshoppingcenter
     ""በአዲስ ነገረ ሁሌም ቀዳሚዏች ነን"" 

✅ Multifunctional sucker shelf 
✅ የሳሙና፣የሻምፖ፣የቅባቶች እና ለሌሎችም የሚሆን መደርደሪያ 
✅ በቀላሉ የሚለጠፍ
✅ የራሱ መለጠፊያ ያለዉ 
✅ ከጠንካራ ፕላስቲክ የተሰራ
✅ ለአጠቃቀም ቀላል 

              በ👇
         💸850💸 

🤳0924743736
🤳0974978584 

በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 👇
                     0956415152 

የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 

t.me/modernshopping1
t.me/modernshopping2 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          ""በሞደርን እቃወዏች ሂወትዎን
                   ሞደርናይዝ ያድርጉ""",2024-07-24 16:31:29+00:00,photos\@modernshoppingcenter_4127.jpg,-1001649695480,22290,48,None,"[<telethon.tl.types.ReactionCount object at 0x0000021F526E4390>, <telethon.tl.types.ReactionCount object at 0x0000021F526E4A10>, <telethon.tl.types.ReactionCount object at 0x0000021F526E4BD0>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4126,,2024-07-24 05:24:06+00:00,photos\@modernshoppingcenter_4126.jpg,-1001649695480,24032,20,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4125,"ቴሌግራም👉t.me/modernshoppingcenter
     ""በአዲስ ነገር ሁሌም ቀዳሚዎች ነን"" 

              
⭐የላዛኛ መስሪያ ሸክላ
⭐️ለሩዝ፣ለአሩስቶ መስሪያና ማቅረቢያ
⭐ኦቭን ዉስጥ መግባት የሚችል
⭐️በማራኪ ዲዛይን እና ከለር የቀረበ
⭐️ለአጠቃቀም ቀላል

                    በ👇
                  1900ብር
                   
📞0924743736
📞0974978584 

በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን።           👇
                     0956415152 

የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 

📱 t.me/modernshopping1
📱 t.me/modernshopping2 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1️⃣ = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2️⃣ = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          👍በሞደርን እቃወዏች ሂወትዎን
                   ሞደርናይዝ ያድርጉ 👍",2024-07-24 05:24:06+00:00,photos\@modernshoppingcenter_4125.jpg,-1001649695480,24813,19,None,"[<telethon.tl.types.ReactionCount object at 0x0000021F526E2CD0>, <telethon.tl.types.ReactionCount object at 0x0000021F526E2210>, <telethon.tl.types.ReactionCount object at 0x0000021F526E2DD0>, <telethon.tl.types.ReactionCount object at 0x0000021F526E2E50>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4124,,2024-07-23 11:12:39+00:00,photos\@modernshoppingcenter_4124.jpg,-1001649695480,24547,27,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4123,,2024-07-23 11:12:39+00:00,photos\@modernshoppingcenter_4123.jpg,-1001649695480,25373,27,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4122,,2024-07-23 11:12:39+00:00,photos\@modernshoppingcenter_4122.jpg,-1001649695480,23572,30,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4121,,2024-07-23 11:12:39+00:00,photos\@modernshoppingcenter_4121.jpg,-1001649695480,23784,29,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4120,"ቴሌግራም👉t.me/modernshoppingcenter
     ""በአዲስ ነገር ሁሌም ቀዳሚዎች ነን"" 

              
⭐ኳሊቲ የግራናይት ቅብ ድስት
⭐️28 ሴ.ሜ. ስፋት ያለዉ
⭐️ እሳት ላይ የሚጣድ
⭐️ከላይ ማስተንፈሻ ያለዉ
⭐እንዳይከፈት መዝጊያም ያለዉ
⭐️የመስተዋት ክዳን ያለዉ ሲሆን ክዳኑ እንዳይሰበር መከላከያ ጎሚኒ ያለዉ
⭐️ለህፃናት ምግብ፣ለሩዝ፣ለቅቅል፣ለአሩስቶ፣ለሾርባ ወዘተ በጣም ተመራጭ
⭐️ውስጡ ግራናይት የተለበጠ ስለሆነ አይ ዝም(አያሳርርም)
⭐️4 ሊትር የመያዝ አቅም ያለዉ
⭐️በተለያየ የከለር አማራጭ የቀረበ

                    በ👇
                  2500ብር
                   
📞0924743736
📞0974978584 

በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን።           👇
                     0956415152 

የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 

📱 t.me/modernshopping1
📱 t.me/modernshopping2 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1️⃣ = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2️⃣ = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          👍በሞደርን እቃወዏች ሂወትዎን
                   ሞደርናይዝ ያድርጉ 👍",2024-07-23 11:12:38+00:00,photos\@modernshoppingcenter_4120.jpg,-1001649695480,22612,34,None,"[<telethon.tl.types.ReactionCount object at 0x0000021F526E1910>, <telethon.tl.types.ReactionCount object at 0x0000021F526E17D0>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4119,"ቴሌግራም👉t.me/modernshoppingcenter
     ""በአዲስ ነገር ሁሌም ቀዳሚዎች ነን"" 

             ▶️ ባለዉለታችን▶️

                 MADE IN INDIA

⭐የብዙዎቻችን እናቶች ሲጠቀሙበት የኖረ
⭐️ይሄዉ አሁን ለልጆቻቸዉም ቀርቧል
⭐️ ከኒኬል የተሰራ ጆግ፣የህንድ ምርት
⭐️ለወተት፣ለቅቤ፣ለማር፣ለወጥ ወዘተ
⭐በጣም ጠንካራ እቃ
⭐️ጠንካራ ማንጠልጠያ ያለዉ
⭐️መቆለፊያም የለዉ
⭐️የማይዝግ የማይሰበር
⭐️በሁለት አይነት መጠን የቀረበ

                              በ👇
            
                  4.5 ሊትር=1800ብር
                   9 ሊትር   =2800ብር

📞0924743736
📞0974978584 

በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን።           👇
                     0956415152 

የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 

📱 t.me/modernshopping1
📱 t.me/modernshopping2 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1️⃣ = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2️⃣ = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          👍በሞደርን እቃወዏች ሂወትዎን
                   ሞደርናይዝ ያድርጉ 👍",2024-07-23 06:00:21+00:00,photos\@modernshoppingcenter_4119.jpg,-1001649695480,23618,61,None,"[<telethon.tl.types.ReactionCount object at 0x0000021F526EF2D0>, <telethon.tl.types.ReactionCount object at 0x0000021F526EF350>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4118,"ቴሌግራም👉t.me/modernshoppingcenter
     ""በአዲስ ነገር ሁሌም ቀዳሚዎች ነን"" 

                        ▶▶️
⭐ኳሊቲ የፈሳሽ መጠጦች ማቅረቢያ ጆግ
⭐️12 ዉብ ብርጭቆዎች ያሉት
⭐️ ጆጉ የራሱ የጠርሙስ ክዳን ያለዉ
⭐️ከንፁህ ብርጭቆ የተሰራ
⭐ለራስዎ ቢሉ ለስጦታ ተመራጭ
⭐️ሰርቢሱን አያካትትም🙏

▶️ዉስን ፍሬ ነዉ የገባዉ ቀድመው ይዘዙ▶️

                   በ👇
            🤑5700ብር

📞0924743736
📞0974978584 

በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን።           👇
                     0956415152 

የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 

📱 t.me/modernshopping1
📱 t.me/modernshopping2 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1️⃣ = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2️⃣ = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          👍በሞደርን እቃወዏች ሂወትዎን
                   ሞደርናይዝ ያድርጉ 👍",2024-07-22 16:10:23+00:00,photos\@modernshoppingcenter_4118.jpg,-1001649695480,23824,32,None,"[<telethon.tl.types.ReactionCount object at 0x0000021F526ECE90>, <telethon.tl.types.ReactionCount object at 0x0000021F526ECE10>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4117,,2024-07-22 07:19:11+00:00,,-1001649695480,24863,60,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4116,"ቴሌግራም👉t.me/modernshoppingcenter
     ""በአዲስ ነገረ ሁሌም ቀዳሚዏች ነን""

✅ portable stem iron
✅ የልብስ ካዉያ
✅ እራሱ ዉሀ ይረጫል
✅ ኳሊቲ ፣ጠንካራ ፣አስተማማኝ እቃ
✅ በቀላሉ ከቦታቦታ የሚንቀሳቀስ
✅ ለአጠቃቀም ቀላል

               በ👇
       💸1300💸

🤳0924743736
🤳0974978584 

በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 👇
                     0956415152 

የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 

t.me/modernshopping1
t.me/modernshopping2 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1 = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2 = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          ""በሞደርን እቃወዏች ሂወትዎን
                    ሞደርናይዝ ያድርጉ""",2024-07-22 07:19:11+00:00,photos\@modernshoppingcenter_4116.jpg,-1001649695480,25490,60,None,"[<telethon.tl.types.ReactionCount object at 0x0000021F526ED850>, <telethon.tl.types.ReactionCount object at 0x0000021F526EDB50>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4113,,2024-07-21 18:22:09+00:00,,-1001649695480,25567,19,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4112,,2024-07-21 18:22:09+00:00,photos\@modernshoppingcenter_4112.jpg,-1001649695480,26681,16,None,None,0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4111,"ቴሌግራም👉t.me/modernshoppingcenter
     ""በአዲስ ነገር ሁሌም ቀዳሚዎች ነን"" 

                        ▶▶️
⭐የችፕስ ማቅረቢያ 
⭐️ከንፁህ ሸክላ የተሰራ
⭐️ የካችአፕ ማድረጊያ ቦታ ያለዉ
⭐️30ሴ.ሜ. በ17 ሴ.ሜ የሆነ
⭐በፒንክ እና በሰማያዊ ከለር የቀረበ

                   በ👇
            🤑950ብር

📞0924743736
📞0974978584 

በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን።           👇
                     0956415152 

የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 

📱 t.me/modernshopping1
📱 t.me/modernshopping2 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1️⃣ = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2️⃣ = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          👍በሞደርን እቃወዏች ሂወትዎን
                   ሞደርናይዝ ያድርጉ 👍",2024-07-21 18:22:09+00:00,photos\@modernshoppingcenter_4111.jpg,-1001649695480,23830,22,None,"[<telethon.tl.types.ReactionCount object at 0x0000021F526EE690>, <telethon.tl.types.ReactionCount object at 0x0000021F526EE710>, <telethon.tl.types.ReactionCount object at 0x0000021F526EE750>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4110,"በረፍት  ቀንዎ  መገብየት ከፈለጉ 

  👉 የጉርድ ሾላው ቅርንጫፋችን               
 ከጠዋቱ   2:30 እስከ  ቀኑ  10:00 ክፍት ነው",2024-07-20 16:54:29+00:00,photos\@modernshoppingcenter_4110.jpg,-1001649695480,27321,2,None,"[<telethon.tl.types.ReactionCount object at 0x0000021F526EEAD0>, <telethon.tl.types.ReactionCount object at 0x0000021F526EE490>, <telethon.tl.types.ReactionCount object at 0x0000021F526EE590>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4109,"ቴሌግራም👉t.me/modernshoppingcenter
     ""በአዲስ ነገር ሁሌም ቀዳሚዎች ነን"" 

                        ▶▶️
⭐️MADE IN TURKEY
⭐️የብርጭቆ ማቅረቢያ ሰርቢስ
⭐️ 3 የዉሀ ብርጭቆ የሚይዝ
⭐️ቢወድቅ የማይሰበር
⭐በተለያየ ዲዛይን የቀረበ

            አንዱን ፍሬ 

                   በ👇
            🤑250ብር

📞0924743736
📞0974978584 

በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን።           👇
                     0956415152 

የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 

📱 t.me/modernshopping1
📱 t.me/modernshopping2 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1️⃣ = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2️⃣ = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          👍በሞደርን እቃወዏች ሂወትዎን
                   ሞደርናይዝ ያድርጉ 👍",2024-07-20 06:58:09+00:00,photos\@modernshoppingcenter_4109.jpg,-1001649695480,27321,68,None,"[<telethon.tl.types.ReactionCount object at 0x0000021F526B5ED0>, <telethon.tl.types.ReactionCount object at 0x0000021F526B4AD0>, <telethon.tl.types.ReactionCount object at 0x0000021F526B5DD0>]",0
ሞደርን ሾፒንግ ሴንተር MODERN SHOPPING CENTER,@modernshoppingcenter,4108,"ቴሌግራም👉t.me/modernshoppingcenter
     ""በአዲስ ነገረ ሁሌም ቀዳሚዏች ነን"" 

                        ▶SPARK HOT PLATE▶️

⭐️ኦርጂናል ስቶቭ
⭐️ መሰኪያዉ ባለ2 ስለሆነ አያስቸግርም
⭐️2 ትልልቅ ድስቶች ማጣድ የሚችል
⭐️እያንዳንዳቸዉ 1000w በድምሩ2000watt. የሆኑ
⭐️በትልቁ መጠን የቀረበ

                   በ👇
            🤑2600ብር

📞0924743736
📞0974978584 

በስራችን ላይ ቅሬታ ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 👇
                     0956415152 

የመረጡትን እቃ ለማዘዝ ከታች ባለዉ የቴሌግራም አድራሻ ይላኩልን 

📱 t.me/modernshopping1
📱 t.me/modernshopping2 

አዲስ አበባ ዉስጥ ከ100ብር እስከ 200ብር ብቻ በማስከፈል ያሉበት ድረስ በፈጣን ሞተረኞቻችን እንልክልዏታለን። 

አድራሻ=ቁጥር 1️⃣ = ጉርድሾላ ከሴንቸሪ ሞል ትንሽ ዝቅ እንዳሉ ሆሊሲቲ ሴንተር ላይ እንደገቡ ፊትለፊት ከሊፍቱ በግራ በኩል  ሚዛን ላይ M06
           ቁጥር 2️⃣ = ጀሞ መስታወትፋብሪካ ፊትለፊት ራሐ ሞል ግራዉንድ ፍሎር ከደረጃዉ ጎን። 

          👍በሞደርን እቃወዏች ሂወትዎን
                   ሞደርናይዝ ያድርጉ 👍",2024-07-19 13:04:04+00:00,photos\@modernshoppingcenter_4108.jpg,-1001649695480,26592,17,None,"[<telethon.tl.types.ReactionCount object at 0x0000021F526B6390>, <telethon.tl.types.ReactionCount object at 0x0000021F526B6310>]",0
